id,title,original_language,overview,poster_path,genre_ids,popularity,release_date,vote_average,vote_count
14072,Rab Ne Bana Di Jodi,hi,"A lonely 40-ish man, likely to remain a bachelor, has a chance to find the love of his life when he falls for a vivacious young woman.",/m8x6I2qf3R98HtF4DmJXcdxCU64.jpg,"[35, 18, 10749]",12.911,2008-12-11,7.092,260
44977,Dhoom 3,hi,"To avenge his father's death, a circus entertainer trained in magic and acrobatics turns thief to take down a corrupt bank in Chicago. Two cops from Mumbai are assigned to the case.",/9kP1PystrNvfJMnhFGCcNdbNi4B.jpg,"[28, 12, 80, 53]",12.241,2013-12-19,6.004,260
15917,Devdas,hi,"After his wealthy family prohibits him from marrying the woman he is in love with, Devdas Mukherjee's life spirals further and further out of control as he takes up alcohol and a life of vice to numb the pain.",/n853Gvyy5tGz6BujE6jeuVqjXKM.jpg,"[18, 10749]",15.72,2002-07-11,7.537,314
362045,Bajirao Mastani,hi,"Peshwa Bajirao married to Kashibai, falls in love with Mastani, a warrior princess in distress. They struggle to make their love triumph amid opposition from his conservative family.",/a3kM4CBTSI4NC8KYeSRJCh55liV.jpg,"[36, 10749, 18]",12.911,2015-12-18,7.265,266
432527,Padmaavat,hi,"Rajputana, India, 13th century. The tyrannical usurper Alauddin Khilji, sultan of Delhi, becomes obsessed with Queen Padmavati, wife of King Ratan Singh of Mewar, and goes to great lengths to satisfy his greed for her.",/qrvHfnVbx2FLCB5lfhOPnSzg6mS.jpg,"[18, 36, 10749]",16.479,2018-01-25,6.895,253
7913,Rang De Basanti,hi,"After a group of friends graduate from Delhi University, they listlessly haunt their old campus, until a British filmmaker casts them in a film she's making about freedom fighters under British rule. Although the group is largely apolitical, the tragic death of a friend owing to local government corruption awakens their patriotism. Inspired by the freedom fighters they represent in the film, the friends collectively decide to avenge the killing.",/f1bF8CHzEu621bPSIg6XiUNAabh.jpg,"[35, 18, 36, 10749]",11.76,2006-01-26,7.137,411
206324,Bhaag Milkha Bhaag,hi,"The true story of the ""Flying Sikh"" world champion runner and Olympian Milkha Singh who overcame the massacre of his family, civil war during the India-Pakistan partition, and homelessness to become one of India's most iconic athletes.",/bXywc0CEzS1fIshPWWi4V8A58U3.jpg,"[36, 28, 18]",9.55,2013-07-12,7.41,234
20027,Delhi-6,hi,"Roshan, an NRI, arrives in Old Delhi with his ailing grandmother and starts to rediscover himself before getting caught in a religious dispute that shakes the once peaceful neighborhood.",/52raGhYfU3oM25imWZFZnQ16XZI.jpg,[18],4.759,2009-02-20,5.939,49
14070,Ghajini,hi,"A man suffering from anterograde amnesia as a result of a violent attack in the past sets out to avenge his girlfriend's death with the aid of photographs, notes and tattoos all over his body.",/cPLzHxPFRjzNvoyncdtDGBAxjp.jpg,"[28, 10749, 53]",11.902,2008-12-25,7.011,369
273886,Holiday,hi,"A soldier on vacation finds himself hunting down a terrorist.  A military officer attempts to hunt down a terrorist, destroy a terrorist gang and deactivate the sleeper cells under its command.",/of7ldwMqUgyOwjA1rw4qJzDaKx.jpg,"[28, 80, 53]",7.142,2014-06-06,6.219,122
143010,Thuppakki,ta,An army captain is on a mission to track down and destroy a terrorist gang and deactivate the sleeper cells under its command.,/uTQNCqMnSDbZghFYNmzDvTVD413.jpg,"[28, 53]",7.995,2012-11-13,7.2,82
579974,RRR,te,A fictional history of two legendary revolutionaries' journey away from home before they began fighting for their country in the 1920s.,/ljHw5eIMnki3HekwkKwCCHsRSbH.jpg,"[28, 18]",35.065,2022-03-24,7.786,1160
256040,Bāhubali: The Beginning,te,"The young Shivudu is left as a foundling in a small village by his mother. By the time he’s grown up, it has become apparent that he possesses exceptional gifts. He meets the beautiful warrior princess Avanthika and learns that her queen has been held captive for the last 25 years. Shividu sets off to rescue her, discovering his own origins in the process.",/9BAjt8nSSms62uOVYn1t3C3dVto.jpg,"[28, 12, 18]",26.895,2015-07-10,7.553,748
350312,Bāhubali 2: The Conclusion,te,"When Mahendra, the son of Bāhubali, learns about his heritage, he begins to look for answers. His story is juxtaposed with past events that unfolded in the Mahishmati Kingdom.",/21sC2assImQIYCEDA84Qh9d1RsK.jpg,"[28, 12, 14]",22.158,2017-04-27,7.397,696
38637,Vaaranam Aayiram,ta,"A son deals with the death of his father and examines how their relationship influences him through growing up, romance, tragedy and adventure.",/3PxkiDTObsws7pzkdUiHCjOxVA4.jpg,"[18, 10749]",4.993,2008-11-14,7.5,55
37941,Vinnaithaandi Varuvaayaa,ta,"A young, aspiring filmmaker falls in love with a girl who moves into the house above his, but her sophisticated nature does more harm than good to him.",/icWUNL2GxDgWmI5PQN2RYA2CEbv.jpg,"[18, 10749]",4.902,2010-02-26,7.588,51
300983,Yennai Arindhaal,ta,"Sathyadev, who is on a career break, is forced to put on his cop shoes ones again to save Thenmozhi, a young woman who is the target of a criminal organ harvesting group, led by a ghost from his past.",/9IY8JqjLE63AESmzDGKmfhlgvGZ.jpg,"[53, 28]",4.137,2015-02-06,6.904,48
20294,Welcome,hi,"Dubai-based criminal don Uday takes it upon himself to try and get his sister Sanjana married - in vain, as no one wants to be associated with a crime family. Uday's associate Sagar Pandey finds a young man, Rajiv, who lives with his maternal uncle and aunt - Dr. and Mrs. Ghunghroo. Through extortion he compels Ghunghroo to accept this matrimonial alliance. But Rajiv has already fallen in love with young woman in South Africa. When the time comes to get Rajiv formally engaged to this woman, he finds out that Sanjana and she are the very same. With no escape from this predicament, the wedding is planned, with hilarious consequences.",/fudxnXlTTBIDCkpR7XhlIgkNaUY.jpg,"[18, 28, 35, 10749]",7.466,2007-12-21,6.804,140
20495,Mujhse Shaadi Karogi,hi,"Sameer, fast at losing his temper is re-located to Goa where he falls in love with Rani. But Sameer's new roommate Sunny, has some plans of his own.",/9PqBPlaO5wLI7LPMaJNLoIiSSSA.jpg,"[10749, 35]",7.669,2004-07-30,6.45,100
12273,Singh Is Kinng,hi,"A comic caper about Happy Singh, a Punjabi villager who goes through a series of misadventures and eventually becomes the King of the Australian underworld.",/vR6XqJJ3Is6C3pteQ5lv54Y3Lk6.jpg,"[28, 35]",6.9,2008-08-08,5.616,82
21614,Hera Pheri,hi,"Three unemployed men find the answer to all their money problems when they receive a call from a kidnapper. However, things do not go as planned.",/qjfw1t5vip0L9hYWx4sCkJaJC3J.jpg,"[35, 80]",8.928,2000-03-31,6.927,233
19025,Bhool Bhulaiyaa,hi,"An NRI and his wife decide to stay in his ancestral home, paying no heed to the warnings about ghosts. Soon, inexplicable occurrences cause him to call a psychiatrist to help solve the mystery.",/soRW3p4GlPphHiFkwbqYGrodQ5S.jpg,"[35, 27, 53]",8.089,2007-10-12,6.563,159
16345,Billu,hi,"When a famous Bollywood actor visits a small village for a film's shoot, a lowly hairdressers claim that they were once childhood friends soon makes him the centre of attention.",/nmWKskigmvBow3uOP4RPQOIaUux.jpg,"[35, 18]",7.255,2009-02-13,6.429,91
538858,Tumbbad,hi,"India, 1918. On the outskirts of Tumbbad, a cursed village where it always rains, Vinayak, along with his mother and his brother, care of a mysterious old woman who keeps the secret of an ancestral treasure that Vinayak gets obsessed with.",/z1xOCxw780WFJC5uCTMfCkQ4Agi.jpg,"[14, 27]",10.956,2018-10-12,7.5,223
336211,Tanu Weds Manu: Returns,hi,"After Tanu and Manu's marriage breaks apart, the latter finds himself smitten by Datto, a lookalike of his ex-wife. But the estranged couple's feelings begin to spark again.",/sO3XD6ZDZetb2N6YDQrHLTVQrfq.jpg,"[35, 10749]",7.022,2015-05-22,6.786,131
496076,Zero,hi,"Short in stature but big on love, a bachelor meets two very different women who broaden his horizons and help him find purpose in life.",/5uLyqwq2swVns28TFPV2zUzBEd7.jpg,"[10749, 18, 35]",10.172,2018-12-21,5.2,88
11807,Jab We Met,hi,A depressed wealthy businessman and a spunky and care-free young woman embark on an unexpected journey that changes their lives.,/reEzvhfp85DTapHSPRzBULCXUuz.jpg,"[18, 35, 10749]",10.712,2007-10-26,7.294,253
79464,Rockstar,hi,"College student Janardhan is a simpleton who desperately seeks inspiration for the musician inside him. Although heartbreak helps him reach his goal, it also leads him to self-destruction.",/ujbsLMrUKtlPdjBdXtGqrjEhD3r.jpg,"[18, 10402, 10749]",8.983,2011-11-11,7.219,176
441906,Jab Harry Met Sejal,hi,"Haunted by the memories of home he once knew, a middle-aged tour guide unconsciously embarks on a journey to find self.",/rWX9ZPcKH6qId169zm8GdFlRTdy.jpg,"[35, 18, 10749]",7.958,2017-08-04,6.563,174
188598,Ilo Ilo,zh,"During the late 1990s, a busy working-class Singaporean couple hires a Filipino woman as a maid and nanny to their young son.",/AfVMrZHiZQW8ONm6Rok3afvHbXB.jpg,[18],6.475,2013-08-29,7.1,102
584242,Wet Season,zh,"Wet Season revolves around the life of Ling, a schoolteacher who deals with infertility while having to take care of her infirm father-in-law at home. One of Ling's students, Kok Wei Lun, develops a crush on her during remedial Chinese classes. The two become closer as Wei Lun embraces Ling's extra tutoring.",/iyqqHPkF7EoNGlqDJ2aDchRxfnq.jpg,[18],7.838,2019-11-22,6.6,28
923150,The Breaking Ice,zh,"In cold wintry Yanji, a city on China's northern border, young urbanite Haofeng, visiting from Shanghai, feels lost and adrift. By chance, he goes on a tour led by Nana, a charming tour guide who instantly fascinates him. She introduces him to Xiao, a personable but frustrated restaurant worker. The three bond quickly over a drunken weekend. Confronting their individual traumas, their frozen desires slowly thaw as they seek to liberate themselves from an icy world.",/nBGYXCiXhHBNmgvFY7aKrmbXCdv.jpg,[18],3.297,2023-08-22,6.6,19
391709,Apprentice,ms,"When ambitious young correctional officer Aiman is transferred to the country's highest-security prison, he catches the attention of the seasoned chief executioner Rahim. Aiman's desire to become the hangman's apprentice is not only professional but born of an unspeakable urge to reconnect with a past that haunts him.",/vp6ZqO6No0NbfcpwSmcQCyLU2SZ.jpg,[18],2.499,2016-06-01,7.02,49
113555,The Casuarina Cove,zh,"A former military officer makes a film about a man he encountered in Tanjong Rhu, a secluded cruising ground.",/9eRbmXUJ8GWUqWtx2vWhrRn4tkb.jpg,[18],1.541,2009-02-07,5.6,11
355727,7 Letters,en,"An emotive anthology by seven of Singapore's most illustrious filmmakers, celebrating SG50 through the lives and stories of Singaporeans. Directed by Eric Khoo, Jack Neo, K. Rajagopal, Royston Tan, Tan Pin Pin, Boo Junfeng, Kelvin Tong.",/wZlGVDaub4XkdlwVr7w7PDEC2ee.jpg,"[35, 18, 10749]",1.298,2015-08-20,7.3,7
500890,Ramen Shop,ja,"Masato is a young ramen chef in Japan. When he finds his late mother's journal after the sudden death of his emotionally distant father, he takes it with him to her native country, Singapore, hoping to piece together the story of his family and his life.",/n3PF0LTjWHTRASdfoj5mU9UiwHp.jpg,[18],8.715,2018-03-29,6.83,97
29965,Be with Me,cn,"Three tales of love wrap around the true story of a blind and deaf woman named Theresa Chan. In the first an elderly shopkeeper is devoted to his sick wife. In the second, two teenage girls become soul mates and lovers. In the third a chubby security guard tries to find the courage to woo a beautiful woman who works in his building.",/sP2Dmq7pANMhPxl8fbl04fxQHYH.jpg,"[18, 10749]",2.446,2005-05-12,6.3,31
621681,Revenge of the Pontianak,ms,"A newly married couple’s life is shaken by the arrival of a vengeful Pontianak, forcing them down a dark path of betrayal, witchcraft and murder.",/7DDqi6BiLgLieN3MaQYX36dOWIk.jpg,"[27, 10749]",5.103,2019-08-29,5.105,19
44807,Forever Fever,en,"Kung Fu meets disco in Singapore. Hock is a grocery clerk longing for a motorbike. He lives with his parents and sister; they idolize his younger brother, Beng, a medical student calling himself Leslie. Hock loves Bruce Lee; he works out and imitates his moves. When Hock sees a cheesy local version of ""Saturday Night Fever,"" he gets the disco bug, taking his pal Mei to nightly lessons in hopes of winning a contest and buying the bike. He's blind to Mei's falling in love with him, and, at the last minute asks another woman to be his partner in the contest. Meanwhile, Beng reveals a personal secret to his family and a crisis ensues. Hock, Beng, Mei and her rival: it's Night Fever.",/wZflIL6jyQ6flv5e4Payx1FrNMm.jpg,"[35, 10402, 10749]",2.205,1998-05-28,5.318,11
252074,The Blue Mansion,en,The Blue Mansion is a quirky murder mystery about a wealthy Asian tycoon who dies suddenly under mysterious circumstances. He returns as a ghost to try to uncover the secret of his death with the help of his family and the police.,,[],1.176,2009-10-22,4.5,1
56836,I Not Stupid,zh,"Kok Pin, Boon Hock and Terry are classmates in ""EM3"" stream. In Singapore, that means that at the age of 12, the government has decided that they are not as academically inclined as their peers. Kok Pin is creative and a born artist but his parents would rather he focus on his Maths and Sciences. Boon Hock comes from a low-income family and needs to balance school and helping out at the food stall. Terry, a spoilt brat is just too lazy a student. While the three children suffer from the pressure of school, their parents have another set of problems - their jobs and careers.",/bXQ9kHkb5SXPrDM3qvMXWoDGTDi.jpg,[35],2.166,2002-02-09,6.8,19
195763,Homerun,zh,"A remake of the award-winning Iranian film Children of Heaven, Homerun is a drama about two poor siblings and their adventures over a lost pair of shoes.",/9ZeDMtjtGIbM6bysmH9bXf7X0HW.jpg,"[10751, 18]",3.376,2003-08-06,6.929,14
59275,I Not Stupid Too,zh,"A 2006 Singaporean film and the sequel to the 2002 film, I Not Stupid. A satirical comedy, I Not Stupid Too portrays the lives, struggles and adventures of three Singaporean youths - 15-year-old Tom, his 8-year-old brother Jerry and their 15-year-old friend Chengcai - who have a strained relationship with their parents. The film explores the issue of poor parent-child communication.",/2q8LJ7xD2NMIJPiPZGcIVFKd3dR.jpg,[18],3.27,2006-01-26,8.1,12
564177,Njan Prakashan,ml,"Pining for a lavish life abroad, a lazy but lovable guy next door crafts a scam to avoid a career in nursing and find a wealthy spouse to secure a visa.",/cCgltVXS9pnhuwEsN8saOFeievO.jpg,[35],5.186,2018-12-21,6.917,42
432583,Jomonte Suvisheshangal,ml,"A wayward youth of a rich father, Jomon is a carefree youngster who doesn’t care about ‘being responsible enough’ for his age. When the family lands in a financial soup out of the blue, a different side of the youngster surprisingly emerges. ​",/bGGYarM9KGD61F7Rmdioz6TJOuk.jpg,"[35, 18, 10751]",6.685,2017-01-19,6.371,35
280306,Pattanapravesham,ml,"Six months after the events of the prequel (Nadodikattu), C.I.D. officers Ramdas and Vijayan are called to Kerala to find the murderer of a police officer. The two incompetent and clueless men find themselves facing a dangerous crime syndicate that deals in drug trafficking. In addition, Anandan Nambiar, the man they put behind bars six months before, escapes from jail.",/1MM7MvDh8Z8oPn6kqh2saPCqD9I.jpg,[35],2.494,1988-06-16,6.857,28
391626,The Offering,en,"When young and successful reporter Jamie finds out that her sister has died in mysterious circumstances, she travels to Singapore to uncover the truth. There, she discovers multiple deaths linked to her sister's and must join forces with her sister's husband in order to defeat a demonic entity that is using new technology to complete an ancient mission.",/h4uMM1wOhzGpP5GNphloNEHT0jz.jpg,"[9648, 53, 27]",11.429,2016-05-06,5.271,120
52494,The Maid,zh,"Alone for the first time and away from her family in rural Philippines, Rosa Dimaano arrives in the cosmopolitan city state of Singapore to work as a maid. Her employers Mr and Mrs Teo runs a Chinese Teochew dialect opera troupe takes well to their new domestic help. So do their mentally disabled son, Ah Soon. In Chinese superstition, the seventh month of the lunar calendar is regarded as the month when the gates of hell open for forsaken spirits to walk the earth for 30 days. Unknown to Rosa, she arrives on the eve and her hell is about to begin.",/9KvcnNfxFq2dU5QS9OPB7HfcFw9.jpg,"[27, 53]",4.684,2005-08-18,5.706,34
52389,Rule #1: There are no Ghosts,cn,"Rookie Sergeant Lee is injured in a shoot-out and is assigned to the dubious-sounding Miscellaneous Affairs Department (MAD). There, he is paired up with Inspector Wong, a jaded and alcoholic veteran who explains that MAD’s role is to answer supernatural calls. Wong explains MAD’s rule number one - there are no ghosts. For every seemingly inexplicable phenomenon, there is a corresponding scientific and rational explanation.",/7NZcCHuCDzgsSZ13tR2gxjurCEh.jpg,"[28, 27]",4.543,2008-03-15,6.136,22
428497,Pop Aye,th,"On a chance encounter, a disenchanted architect bumps into his long-lost elephant on the streets of Bangkok. Excited, he takes his elephant on a journey across Thailand in search of the farm where they grew up together.",/kTwE3Ff2LpCGBI4q7hsLzt2wnHP.jpg,[18],3.121,2017-09-06,6.571,21
364076,Dahdi,en,"An elderly widow finds an unexpected visitor, a young asylum-seeking girl, in her home during dinner. Inspired by a 2012 event, whereby 40 Burmese Rohingya asylum seekers arrived in the port of Singapore.",/7RPBzdpxmRBZNqibx5m0ag2BWUf.jpg,[18],0.844,2014-12-10,0.0,0
646078,Girl,en,"A seduction, home decoration, a drunken dinner party and the living room couch.",/G8TZJvziZl55MwG4wOfvVowxnZ.jpg,"[18, 35]",0.6,2009-01-01,0.0,0
79957,4:30,zh,Longing for human contact Xiao Wu tries all he can to make a connection through physical and metaphorical walls in that hour between night and day.,/7UmmfxA96BPAGpkQ2IYORgcAK7A.jpg,[18],1.5,2005-12-17,6.5,22
27748,15: The Movie,zh,"Fast, frenetic, and furious best describe the story of five teenage boys all but abandoned by the system, estranged from any parents, and discarded by life in general.  They build a world of there own in which gangs, drugs, fighting, body piercing, self-harm, and even suicide are considered commonplace.  The film highlights their harrowing place in time and this small world; where brotherhood is valued above all else.  Impressively acted by actual street kids, the movie highlights a gritty side of modern-day Singaporean life.",/b4M87pCg8BXF09HqF8VqaSXD3cz.jpg,"[35, 80, 18]",1.268,2003-04-27,4.7,19
44423,881,zh,"Two Singaporean girls join together to form the Papaya Sisters, a getai group that sings at performances during the seventh lunar month. Big Papaya is estranged from her mother, who disapproves of her performances, whilst Little Papaya is an orphan who suffers from terminal cancer. The two are assisted by Auntie Ling and her son, Guan Yin. The two soon rise to the top of the Singaporean getai scene singing traditional Hokkien songs, but their fame brings along with it the enmity of the Durian Sisters, a rival group of techno-singing Eurasian girls.",/aElhYaDMaZg2fwciBb74R9Zlv82.jpg,"[35, 18]",1.484,2007-08-09,5.917,13
489994,Shirkers,en,"In 1992, teenager Sandi Tan shot Singapore's first indie road movie with her enigmatic American mentor Georges – who then vanished with all the footage. Twenty years later, the 16mm film is recovered, sending Tan, now a novelist in Los Angeles, on a personal odyssey in search of Georges' vanishing footprints.",/spd1fZNePSQFRhNam66jx3ZMoxF.jpg,[99],6.505,2018-01-21,7.335,121
557215,Gourmet Baby,en,A lonely middle-aged man is neurotically fixated on his young niece. He wants to turn her into his ideal dining companion.,/35hJcFgMMhPOFLp6dlgT3XSEgis.jpg,[],0.847,2001-09-29,0.0,0
607124,The Idiot,en,A Harvard student embarks on an ill-advised romance with an international student from Hungary.,/8fc2Q2UcqLFWJVZyyY6BXusI0lM.jpg,"[18, 35]",0.6,,0.0,0
355727,7 Letters,en,"An emotive anthology by seven of Singapore's most illustrious filmmakers, celebrating SG50 through the lives and stories of Singaporeans. Directed by Eric Khoo, Jack Neo, K. Rajagopal, Royston Tan, Tan Pin Pin, Boo Junfeng, Kelvin Tong.",/wZlGVDaub4XkdlwVr7w7PDEC2ee.jpg,"[35, 18, 10749]",1.298,2015-08-20,7.3,7
256102,"To Singapore, with Love",zh,"Tan Pin Pin employs a strictly external perspective for this portrait of her hometown, the tropical economic powerhouse of Singapore, interviewing political exiles in London, Thailand and Malaysia, who are to this day unable to return home.",/7Z59ysIoJtLidVT9JQGPrngs30L.jpg,[99],0.846,2013-07-10,6.4,5
449497,In Time to Come,en,"Between the opening and sealing of two time capsules in Singapore lives a city in limbo, visited by its own past, present and future.",/x73MYD7K8BGsmQ1dQtCgqPASV55.jpg,[99],0.686,2017-04-25,5.0,3
234938,Breakfast Lunch Dinner,cn,"Helmed by three female directors, this omnibus features three films set in China, Thailand and Singapore respectively. Each story occurs at a specific mealtime, and seeks to interpret the frailties and complexities of love through different Asian perspectives. All three stories are tethered with the question, ""Will you marry me?"" Mirroring the repasts themselves, Breakfast and Dinner are heavier in tone, while Lunch is light with a sprinkle of humor.",/iI8uWKoWVAebfZe5jlSDqSZde8F.jpg,[18],0.6,2010-11-13,5.5,4
731309,The Road to Limpeh,en,A local teacher and his paramour from China out on a rendezvous in one of the oldest parks in Singapore.,,[],0.6,2020-08-08,0.0,0
1107535,Autograph Book,en,"A school girl’s autograph book is an eclectic collection of poems and truisms about friendship, here, it is also the cause of a rift between two twelve year old friends who must decide if their friendship is one worth keeping.",,[35],0.6,2003-01-01,0.0,0
760416,East Coast Park Lovers,en,"In this microcosm of the modern world, three couples, each at a different stage of their lives and relationship, face up to the conflicts of their differing cultures, backgrounds and beliefs.",/x70l1jU9PnYU2D4juXJf5ciCXZu.jpg,[],0.606,2020-12-03,0.0,0
461446,Gone Shopping,en,"A satirical drama about how a nation's obsession with shopping changes the course of one woman's life. Clara, a forty year old 'tai tai' (wealthy lady of leisure) faces a mid life crisis and decides to runaway to the only place that has ever made any sense to her - the shopping centres. As she lives there, Clara crosses paths with other 'creatures' of the mall, namely Renu, an eight-year old latchkey kid who has been abandoned by her parents in a 24 hour mall and Aaron, an angst-y twenty three year old who skives work to hang out at the mall with his friends. Together, these characters lead audiences through a journey of love, loss and liberation through the heart of Singapore where they find that their dreams can be bought and broken.",/m7Yk4lzcPB1V95LmhAuo8grwgl1.jpg,"[18, 35]",1.176,2007-07-26,0.0,0
537526,A Land Imagined,zh,A cop in Singapore investigates the disappearance of a Chinese migrant construction worker who spent sleepless nights playing a mysterious video game.,/9SDdIlpQ3dkhBFy6se2STiWvujZ.jpg,"[9648, 18, 53]",8.642,2019-02-06,5.933,45
588291,In the House of Straw,en,"Over the summer break, Zhi Wen decides to move out of his parents house to live with two friends. After discovering that Ah Pin and Mark are professional bicycle thieves, Zhi Wen slowly finds himself entrapped in a strange world of vice and deception. A magical personality game they play will finally cause them to switch identities with one another. The film is the tale of the three little pigs set in the modern landscape of urbanized Singapore. Will the three little pigs live happily ever after?",/jQYXl4cKld28w32OBwihsDb9g5c.jpg,[],0.6,2009-09-24,0.0,0
948184,Stranger Eyes,zh,"Following the disappearance of their 2-year-old daughter, Darren and Tara receive mysterious videos of their family and intimate life. When they find the voyeur, Darren decides to reverse the roles and spy on him in turn, without suspecting that this will lead him to confront his own image.",/mzYpLMceiVcVgavhqdLaYFimeTc.jpg,"[80, 9648, 53, 18]",0.664,,0.0,0
186997,The Missing Picture,fr,"Rithy Panh uses clay figures, archival footage, and his narration to recreate the atrocities Cambodia's Khmer Rouge committed between 1975 and 1979.",/vPE5WXwdwKvQ1un90yKEBrh7aY6.jpg,"[99, 16]",4.738,2013-11-04,7.1,79
52492,The Sea Wall,fr,"The film centers on a young French widow and her two adolescent children as they attempt to carve out a meager life for themselves by farming rice fields alongside the ocean in French Indo-China in the 1930s. Their efforts are hampered each year by the presence of the sea, which invariably floods the fields with saltwater and wipes out the crops. In desperation, the mother realizes that their only hope lies in the construction of a sea wall to prevent continued flooding, but the mother must cut a swath through the local bureaucracy in an almost Sisyphean attempt to make this happen. Meanwhile, her obstinate daughter, Suzanne, draws the romantic obsessions of a well-to-do Chinese gentleman, Monsieur Jo. Though he could easily provide a way out, the possibility of a romantic relationship between Jo and Suzanne could just as easily fall prey to local racial prejudices that would damage or ruin the lives of both.",/raQCfa5T9wD7N9Dfsx32T1v5AgS.jpg,[18],2.676,2009-01-07,5.414,35
43936,S21: The Khmer Rouge Death Machine,fr,Documentary of the S-21 genocide prison in Phnom Penh with interviews of prisoners and guards. On the search for reasons why this could have happened.,/7lkXz41WJjIvoHCnsLtXMqvCeiW.jpg,[99],2.343,2003-05-17,7.5,32
628053,Happy Old Year,th,"While decluttering her home, a woman's hefty house renovation leads her back to the past when she uncovers her ex-boyfriend's belongings.",/hZj1oHlK3uTsKyIABOfGTeXyjGq.jpg,"[18, 10749]",7.236,2019-12-26,6.908,71
357540,Heart Attack,th,A hard-worker freelancer who falls in love with a doctor. While his life is getting worse every second. He must find the way to release his life to the beyond of everything.,/5VvFeGGxbZpL4lgZ8cfUd3oHUIE.jpg,"[35, 10749, 18]",3.54,2015-10-06,7.0,39
250312,"Mary Is Happy, Mary Is Happy.",th,"Mary is in her last course of school. She'll confront sudden changes in her life, loving relations and friendship. Based on some tweets of an anonymous girl.",/hvHkErLLCEYmc2XBcQXtDN9c18L.jpg,"[18, 35]",3.917,2013-09-01,7.4,27
136734,Lost Loves,en,Cambodia submission,/4d8mO9Qlo6ArdxiyecVv0FLh3Qn.jpg,[],0.6,2010-01-01,5.0,2
1032678,My Hero Teacher,km,"After his friend uses all the money to move to Los Angeles, a public school teacher has no choice: he has to ask everyone he knows to lend him money. Despite multiple challenges, he and his family learn that all problems can be overcome through love and positivity.",/tK6rZ5xjrmLFwI3KtbGonmsPEBI.jpg,[35],0.6,2022-10-05,0.0,0
353390,A Time Far Past,vi,"Sai is forced to marry Tuyet at the age of ten and leaves his home by the river wharf to live with an old man named Kien. As the war against France accelerates, Sai enlists to fight and falls in love with another woman named Huong. While the affair is fated not to last, Tuyet struggles to keep her marriage together.",/ag35oVjl7qM0vLdS5fBHnIGBIiK.jpg,"[18, 36]",2.075,2004-12-17,7.0,1
341206,"Gone, Gone, Forever Gone",vi,"Two brothers are separated by communism and a sister, a former imperial concubine turned Buddhist nun",,[18],0.6,1996-09-09,0.0,0
544565,Karma,vi,"Binh is a South Vietnamese soldier whose wife Nga turns to a life of prostitution after Binh is classified as missing. When Binh does return, he finds it impossible to forgive the repentant Nga. The couple's doomed future continues, as Binh joins the Vietnamese Special Forces and a friend struggles to reunite the two.",/bvWR1mW6HLTJzl2zkowHcFxVo23.jpg,"[18, 10752]",0.6,1986-01-01,0.0,0
433033,Unrest,en,"When Harvard PhD student Jennifer Brea is struck down at 28 by a fever that leaves her bedridden, doctors tell her it’s ""all in her head."" Determined to live, she sets out on a virtual journey to document her story—and four other families' stories—fighting a disease medicine forgot.",/bYFYLSekWpN9lirrZDfYyoJUvoe.jpg,[99],2.727,2017-10-20,7.1,43
728875,No Ordinary Man,en,"The legacy of Billy Tipton, a 20th-century American jazz musician and trans icon, is brought to life by a diverse group of contemporary trans artists.",/qTsub5fDbPQX025y9nVuBMkwq0r.jpg,[99],1.176,2021-04-02,7.0,2
602167,Trans in America: Texas Strong,en,"Trans In America is a verité short documentary series, and an intimate portrait of three transgender individuals as they battle for their civil rights in the United States. The three films reveal the daily impact of discrimination on three families as they battle with bathroom bills, vulnerability in employment and housing, and the aftermath of incarceration, in Texas, Illinois and Georgia.  Texas Strong is an intimate portrait of Kimberly and Kai Shappley: a mother has to confront her religious community while her 7-year-old transgender daughter navigates life at school, where she's been banned from the girls' bathroom.",/ntIzsWprahZBVdrkemRuweLnBJu.jpg,[99],0.84,2018-10-10,0.0,0
738478,"Gently, Jennifer",en,"When Jennifer and Madison sneak a peek at a porn collection, a model stirs a deep desire in Jennifer.",/hRBJC1Qn9OAr1amrx60IJ6rCoqz.jpg,[],0.6,2019-07-19,0.0,0
738478,"Gently, Jennifer",en,"When Jennifer and Madison sneak a peek at a porn collection, a model stirs a deep desire in Jennifer.",/hRBJC1Qn9OAr1amrx60IJ6rCoqz.jpg,[],0.6,2019-07-19,0.0,0
206790,Evangeline,en,A young Acadian woman spends years searching for her lost love after the two are separated and forcibly relocated by the British.,/2ou7Bi4yePkTSOcc7kqXnBhfIHI.jpg,[18],0.813,1929-08-24,5.833,6
285422,Ramona,en,"Based on the Helen Hunt Jackson novel of 1884 about a young woman of partial Native American descent, who experiences love and loss in 1800s California.",/vcsiJ1klIHVPjQ4jk1lR8RfMpaw.jpg,[18],0.649,1928-03-27,6.0,4
961404,Isobel or the Trail's End,en,"In retaliation for an attack upon his wife Isobel, Scottie Dean, a passenger on a whaling ship, throws Captain Jim Blake overboard and, believing that he is responsible for the captain's death, flees to the Northwoods for safety.",/yP2DpaCwtZQw7NZQKX31TsrFdTx.jpg,[12],1.374,1920-12-19,10.0,1
